event_id,time,kind,customer_id,checkout_id
1406,2526.5938299371646,arr,741,16
1410,2527.0504884477523,arr,742,4
1408,2529.985122103542,dep,724,4
1370,2533.2457091657257,dep,646,10
1409,2533.982366777592,dep,654,11
1405,2535.8352436610576,dep,652,14
1352,2538.0992727525118,dep,700,17
1411,2539.6282054738217,arr,743,11
1401,2540.8895314086503,dep,658,5
1417,2542.9372794681362,arr,744,4
1419,2543.7483291879166,arr,745,14
1415,2545.0032596024553,dep,655,14
1420,2545.029857795495,arr,746,10
1422,2545.8235207476514,arr,747,11
1423,2546.9327662944634,arr,748,14
1424,2549.9270267920897,arr,749,5
1425,2550.7680828018806,arr,750,6
1421,2551.3110637880045,dep,662,14
1426,2552.6518243380888,arr,751,17
1427,2555.6722372496997,dep,685,14
1428,2560.6101182081993,arr,752,14
1396,2562.7216630026555,dep,694,9
1430,2562.7761099177883,arr,753,14
1297,2563.841856495849,dep,653,7
1431,2565.4960474940644,dep,708,9
1382,2567.650341164109,dep,649,16
1329,2567.95415061018,dep,632,12
1432,2569.1960886874235,arr,754,9
1324,2571.3734981816574,dep,673,1
1437,2572.5033734080735,arr,755,9
1358,2573.288425505165,dep,709,17
1407,2574.091459774412,dep,608,13
1290,2574.5476425382367,dep,544,8
1439,2575.7978426743366,arr,756,1
1443,2575.875073081603,arr,757,13
1444,2576.3393048962266,arr,758,16
1414,2577.3679214468507,dep,695,11
1445,2578.1016732325397,arr,759,8
1413,2578.1184295672824,dep,657,10
1435,2579.815338352785,dep,668,16
1433,2580.0170922043203,dep,663,7
1450,2580.463922593657,dep,678,7
1447,2583.0318746961375,arr,760,11
1442,2586.632109824023,dep,549,8
1452,2588.922599983875,arr,761,7
1454,2589.3582421767373,arr,762,10
1455,2589.633121902966,arr,763,7
1412,2591.239414357855,dep,732,4
1361,2592.485473982732,dep,676,2
1453,2596.69012101609,dep,572,8
1456,2596.91206811427,arr,764,13
1451,2597.1117302020166,dep,679,7
1436,2599.8246344137715,dep,641,12
1460,2601.3360091023146,arr,765,8
1463,2603.426088295629,arr,766,12
1458,2604.524942782367,dep,688,2
1464,2604.738084191764,arr,767,4
1466,2605.7032259655853,arr,768,2
1467,2607.300735967564,arr,769,7
1468,2610.4245004157688,arr,770,2
1469,2610.4858557133953,arr,771,12
1462,2614.835323328546,dep,670,12
1470,2616.4990941117653,arr,772,5
1471,2618.7062813892703,dep,674,12
1472,2618.8249574851952,arr,773,7
1474,2619.8669486487493,arr,774,12
1475,2623.5215302565425,arr,775,10
1476,2631.524830433061,arr,776,16
1477,2632.6492363132397,arr,777,15
1478,2634.2190127592826,arr,778,2
1398,2636.9948237135486,dep,716,15
1457,2637.7929100834513,dep,738,4
1479,2638.1298603297873,arr,779,17
1482,2641.4109876092566,arr,780,4
1483,2642.794636861543,arr,781,14
1266,2644.4162080097826,dep,605,17
1484,2645.3125567384614,arr,782,8
1486,2649.72400349799,arr,783,12
1434,2650.194155431012,dep,717,9
1344,2651.180696643335,dep,698,17
1487,2651.5057771158877,arr,784,17
1490,2653.6992733372276,arr,785,9
1481,2654.10341209254,dep,740,4
1488,2654.5361491193344,dep,735,9
1491,2657.540079352141,arr,786,9
1494,2662.110916505335,arr,787,4
1495,2663.4759926563065,arr,788,11
1496,2664.0822939883647,arr,789,4
1497,2666.678454462149,arr,790,15
1498,2667.058924469263,arr,791,9
1448,2667.656064521652,dep,661,10
1499,2670.0473918522566,arr,792,17
1501,2675.395576237385,arr,793,10
1461,2675.4217983259196,dep,681,7
1446,2677.2245156891977,dep,701,11
1492,2677.995786960462,dep,742,4
1418,2678.428471396912,dep,669,5
1502,2678.891423603232,arr,794,5
1507,2681.28671365474,arr,795,4
1505,2682.8041917591563,dep,744,4
1508,2684.505946037488,arr,796,7
1510,2687.2229776749723,arr,797,4
1511,2689.146621146092,arr,798,11
1512,2689.67826727946,arr,799,3
1429,2690.459795499276,dep,690,14
1441,2691.9700290902247,dep,619,13
1513,2692.018725378258,arr,800,17
1516,2694.8843720108102,arr,801,13
1517,2697.2121083717275,arr,802,14
1509,2697.4267168005867,dep,767,4
1515,2699.6337969336573,dep,631,13
1480,2700.6732714950735,dep,720,15
1518,2703.6900551724816,arr,803,5
1522,2704.4411178131977,arr,804,15
1519,2707.19697614393,dep,780,4
1523,2708.840982668492,arr,805,13
1473,2709.2288849557244,dep,706,12
1526,2711.2009558904383,dep,714,12
1525,2713.9144999864498,arr,806,4
1528,2714.2717429624813,arr,807,12
1459,2715.76715463621,dep,606,8
1529,2717.895340853227,arr,808,4
1531,2719.3232534262916,arr,809,12
1532,2720.8163174853826,arr,810,8
1533,2728.0493547575497,arr,811,4
1416,2730.2810730823107,dep,713,17
1449,2731.57188650806,dep,719,16
1521,2732.5706138099613,dep,727,15
1493,2738.4932290225006,dep,737,9
1534,2738.727594098141,arr,812,11
1503,2740.539705689334,dep,692,7
1539,2741.645623249009,arr,813,16
1530,2741.704881925135,dep,636,8
1541,2745.6752231393784,arr,814,7
1543,2748.5031608911845,arr,815,8
1544,2748.8342174132836,arr,816,9
1545,2754.0527937384645,arr,817,15
1546,2755.781080057116,arr,818,16
1547,2755.884906310234,arr,819,10
1548,2758.459702416884,arr,820,2
1537,2759.7987107218555,dep,728,15
1549,2762.5046182309084,arr,821,8
1536,2764.533076691302,dep,729,16
1551,2765.261608968163,arr,822,15
1343,2765.730397360536,dep,684,17
1553,2766.703543012445,arr,823,7
1555,2772.6936899076754,arr,824,17
1556,2773.444446725585,arr,825,13
1438,2773.788177815017,dep,686,1
1514,2775.2666671477687,dep,745,14
1557,2775.480593976728,arr,826,15
1560,2775.9422836196254,arr,827,1
1561,2776.7332547679443,arr,828,14
1562,2777.301130706621,arr,829,6
1524,2777.5873502737077,dep,787,4
1506,2780.4790872893777,dep,696,5
1559,2781.1809416265264,dep,748,14
1384,2782.027901766424,dep,712,17
1563,2782.5171982661336,arr,830,12
1568,2785.258948278625,arr,831,14
1569,2792.6954942571706,arr,832,17
1570,2794.4161553916097,arr,833,17
1571,2798.5182392906854,arr,834,14
1572,2801.401187342747,arr,835,1
1573,2802.5194554579757,arr,836,4
1558,2803.471993358137,dep,699,1
1565,2804.7901596201004,dep,731,5
1554,2806.469790719849,dep,751,17
1540,2807.2231181916395,dep,761,7
1574,2807.465013542657,arr,837,9
1579,2807.7970205432403,arr,838,5
1580,2808.012712851577,arr,839,16
1581,2815.353264473066,arr,840,7
1575,2816.0045452866384,dep,702,1
1582,2820.947137527955,arr,841,1
1386,2821.310407716978,dep,626,6
1489,2824.818512341124,dep,726,17
1542,2826.605585097793,dep,689,8
1583,2827.884625880741,dep,703,1
1564,2828.5300140758163,dep,789,4
1183,2830.359357365821,dep,560,3
1584,2833.2695631401007,arr,842,5
1591,2833.529544743569,arr,843,1
1552,2838.9291108070174,dep,730,16
1592,2838.9520135484267,arr,844,17
1585,2844.419691423116,dep,628,6
1578,2849.116507526075,dep,763,7
1596,2852.7022630056117,dep,769,7
1594,2855.416303385753,arr,845,8
1598,2856.9296188662724,arr,846,7
1597,2857.235826151388,dep,773,7
1535,2861.564503101426,dep,734,17
1599,2861.6757631603355,arr,847,6
1602,2861.9552094196983,arr,848,7
1603,2862.269079763877,arr,849,17
1604,2862.9315793531146,arr,850,3
1605,2863.786717265472,arr,851,6
1606,2867.971867697459,arr,852,17
1607,2875.159436764906,arr,853,7
1593,2875.764141601692,dep,741,16
1608,2876.1503558966774,arr,854,4
1610,2877.179959311436,arr,855,16
1611,2878.638337732923,arr,856,1
1612,2878.696909236826,arr,857,16
1589,2879.074783240628,dep,795,4
1613,2880.1091348952536,arr,858,3
1615,2883.1120072494946,arr,859,4
1566,2883.285302210907,dep,752,14
1616,2883.4477481660397,arr,860,2
1618,2883.782850046674,arr,861,14
1614,2889.4086145048946,dep,797,4
1619,2890.3577584276704,arr,862,9
1621,2890.532385144081,arr,863,4
1622,2895.1419351804666,arr,864,6
1620,2898.8259804273303,dep,806,4
1623,2898.890957880595,arr,865,13
1465,2900.4437823842345,dep,693,2
1609,2902.9571457619377,dep,758,16
1625,2905.9250211263543,arr,866,4
1628,2907.4969825123862,arr,867,16
1629,2907.5679357636463,arr,868,16
1630,2909.4464399293497,arr,869,4
1631,2912.447972759285,arr,870,17
1632,2913.7086953682237,arr,871,2
1617,2915.585895185551,dep,753,14
1590,2919.8431078818653,dep,563,3
1550,2921.959499640422,dep,736,15
1633,2925.149539258181,arr,872,1
1538,2925.8901193439083,dep,754,9
1637,2929.8346175779634,arr,873,15
1639,2929.8621150574413,arr,874,14
1640,2932.1222354049955,arr,875,11
1641,2932.6391100556466,arr,876,15
1635,2933.40426127518,dep,581,3
1624,2934.2995052213378,dep,808,4
1642,2934.3628648868103,arr,877,3
1645,2935.659941465801,arr,878,5
1646,2937.0535833312315,arr,879,4
1644,2938.424737705608,dep,811,4
1647,2938.7349678184673,arr,880,10
1504,2939.262764597599,dep,722,11
1587,2942.4510466687725,dep,759,8
1638,2943.5242651097196,dep,755,9
1649,2943.9137638692982,arr,881,9
1440,2945.071682519631,dep,718,17
1653,2946.4071407227652,arr,882,8
1627,2946.7753625617574,dep,776,16
1655,2946.8213424833452,arr,883,12
1652,2948.3446244056977,dep,785,9
1656,2950.690280294575,dep,813,16
1626,2951.7086256199595,dep,715,2
1527,2957.521920993665,dep,766,12
1659,2958.6939014763993,dep,818,16
1657,2961.16384414212,arr,884,4
1663,2962.182431601374,arr,885,16
1664,2962.8229976555594,arr,886,16
1665,2967.4111959405345,arr,887,9
1666,2968.00461477101,arr,888,7
1577,2968.6406000946276,dep,784,17
1600,2974.4719273129267,dep,796,7
1667,2976.1055359245647,arr,889,14
1662,2977.0349990412938,dep,839,16
1670,2979.980330533865,arr,890,17
1672,2981.376316970217,arr,891,16
1661,2990.430975271107,dep,771,12
1520,2991.883224533071,dep,643,13
1673,2992.2832604729683,arr,892,16
1675,2998.28267081086,dep,697,13
1676,3000.0823684326906,arr,893,12
1658,3003.0488792091815,dep,786,9
1678,3004.9747832030375,arr,894,13
1680,3007.7507989670476,arr,895,9
1681,3012.761278850596,arr,896,12
1660,3012.7683137193444,dep,721,2
1682,3013.2894286792175,arr,897,8
1588,3014.383962771073,dep,704,1
1684,3015.924289511341,arr,898,2
1648,3020.822785524572,dep,836,4
1685,3022.423551164484,dep,756,1
1595,3024.115634073717,dep,667,6
1686,3024.134977008637,arr,899,13
1683,3029.491501857567,dep,768,2
1500,3030.471868697713,dep,666,10
1634,3037.252470191087,dep,781,14
1690,3037.3939042427783,arr,900,1
1651,3037.5737578232297,dep,765,8
1679,3038.068380956098,dep,791,9
1694,3038.473540330381,arr,901,2
1695,3040.042547121528,dep,782,8
1697,3043.259227859484,arr,902,9
1699,3045.6583951135403,arr,903,8
1700,3048.4898660343515,arr,904,14
1677,3049.5616538665713,dep,757,13
1701,3051.251781229956,arr,905,3
1650,3052.055553283698,dep,743,11
1692,3053.0085235635934,dep,723,10
1703,3054.646337535937,arr,906,6
1706,3055.181096067445,arr,907,10
1704,3055.2151806918855,dep,747,11
1691,3058.3004441946946,dep,770,2
1707,3059.0728763891784,arr,908,11
1710,3061.604072011119,arr,909,2
1711,3062.2231369194537,arr,910,11
1712,3063.002553178947,arr,911,17
1713,3065.216342969217,arr,912,4
1708,3065.3476886943727,dep,760,11
1714,3066.5171147614333,arr,913,10
1716,3067.6104330646976,arr,914,11
1693,3068.1574408760703,dep,802,14
1567,3068.9586382004873,dep,779,17
1689,3070.0839388925056,dep,671,6
1674,3078.747485026846,dep,774,12
1715,3079.6120572082073,dep,788,11
1717,3082.2298809984272,arr,915,7
1723,3083.1390430879324,arr,916,11
1721,3083.4206079766154,dep,783,12
1696,3083.504913486136,dep,816,9
1724,3084.692407419665,arr,917,14
1727,3086.013356591505,arr,918,12
1688,3087.425420195206,dep,827,1
1722,3088.2006656633016,dep,798,11
1720,3092.7576664324497,dep,733,6
1705,3094.0537337046244,dep,746,10
1728,3095.1999190441966,arr,919,9
1733,3095.724217129263,arr,920,6
1734,3097.225464988458,arr,921,11
1735,3097.3851946151267,arr,922,1
1736,3098.214796944467,arr,923,6
1737,3101.3346861929203,arr,924,12
1718,3106.29250478665,dep,828,14
1738,3106.5775861523166,arr,925,2
1740,3107.325831602136,arr,926,8
1698,3107.691475704395,dep,810,8
1643,3108.9307913894654,dep,582,3
1671,3111.8464779552473,dep,855,16
1702,3111.951157700101,dep,764,13
1741,3112.0371410445237,arr,927,17
1739,3113.1596859753163,dep,831,14
1746,3113.7759923578938,arr,928,13
1731,3114.087464617602,dep,750,6
1748,3116.381862592394,arr,929,14
1749,3119.0625180755483,dep,829,6
1750,3119.558840813509,arr,930,3
1729,3122.2215575979744,dep,835,1
1745,3122.715876921779,dep,801,13
1752,3125.0148126951503,arr,931,6
1755,3125.4254127724853,arr,932,13
1756,3127.846460953031,arr,933,1
1757,3130.282775383839,arr,934,13
1758,3134.850638337721,arr,935,16
1759,3135.456276948548,arr,936,1
1760,3136.0186296610686,arr,937,11
1761,3147.1556649262616,arr,938,8
1754,3151.5743331411973,dep,805,13
1742,3151.771410173504,dep,815,8
1762,3152.9984887597857,arr,939,14
1743,3153.1902002710376,dep,585,3
1576,3154.0041848556075,dep,739,5
1765,3154.7417941367576,arr,940,10
1768,3155.697981014818,arr,941,3
1726,3158.4900221640182,dep,837,9
1769,3158.700002475973,arr,942,13
1771,3159.6533418653908,arr,943,9
1772,3161.285292668903,arr,944,8
1751,3161.6121171850905,dep,847,6
1774,3161.7583668997113,dep,851,6
1586,3164.488104029015,dep,792,17
1753,3164.585552610535,dep,841,1
1773,3165.623014461384,arr,945,5
1770,3166.232335878643,dep,862,9
1776,3169.579490221517,dep,844,17
1778,3174.8188139515973,arr,946,6
1781,3177.0941357367847,arr,947,9
1782,3177.9093243702355,arr,948,6
1783,3178.385235005392,arr,949,17
1687,3178.4587005579233,dep,854,4
1766,3181.1928271164957,dep,607,3
1784,3181.547263175731,arr,950,1
1787,3181.619858894177,arr,951,4
1788,3182.3224005357893,arr,952,6
1789,3184.3308783632947,arr,953,9
1775,3184.968095322804,dep,864,6
1790,3185.9617584505827,arr,954,17
1777,3186.134751346199,dep,843,1
1792,3192.73588042276,arr,955,3
1794,3193.0267709193913,arr,956,1
1795,3194.780020461805,arr,957,6
1796,3198.2049528317207,arr,958,5
1785,3200.6143029190584,dep,859,4
1797,3201.899261417591,arr,959,6
1767,3202.6314169300676,dep,749,5
1786,3207.5261645639434,dep,799,3
1799,3208.0739669475247,arr,960,4
1802,3209.5739036756877,arr,961,3
1801,3210.500545162073,dep,850,3
1803,3212.621343538158,arr,962,5
1732,3214.1192999183395,dep,762,10
1805,3215.5230713468445,arr,963,3
1725,3215.61497843154,dep,807,12
1807,3215.8183376151355,arr,964,10
1809,3215.998349918133,arr,965,12
1810,3221.9205209784795,arr,966,10
1808,3223.7792757338752,dep,809,12
1811,3227.9120500240983,arr,967,1
1813,3228.278920630072,arr,968,12
1814,3228.599696377414,arr,969,11
1815,3233.9365755742574,arr,970,7
1812,3235.3993213424683,dep,830,12
1816,3237.184166808382,arr,971,13
1818,3238.468608407032,arr,972,12
1719,3238.4980539113913,dep,833,17
1819,3243.6394750368654,arr,973,17
1821,3244.2415375282494,arr,974,3
1806,3249.0029709647533,dep,775,10
1823,3249.484991819992,dep,793,10
1744,3250.9389830181913,dep,857,16
1779,3252.672877765435,dep,881,9
1780,3252.9398880834324,dep,849,17
1825,3253.9582514043987,dep,867,16
1822,3256.705759814151,arr,975,16
1791,3257.631511261476,dep,906,6
1829,3258.4704888983692,arr,976,16
1831,3261.1479749534965,arr,977,17
1730,3267.355189444534,dep,812,11
1824,3273.7529199739492,dep,819,10
1832,3274.2593355791014,arr,978,9
1669,3276.1231476239614,dep,814,7
1827,3277.1865908594255,dep,870,17
1764,3278.5272653831853,dep,821,8
1747,3283.551653268534,dep,834,14
1817,3283.5601165102944,dep,883,12
1835,3286.1704313971277,arr,979,10
1838,3286.6877061588752,dep,845,8
1841,3288.2357444457407,arr,980,14
1843,3288.351358255428,arr,981,8
1844,3291.3040023332983,arr,982,12
1636,3293.840267805768,dep,777,15
1800,3295.484965741144,dep,772,5
1845,3298.0179313005674,arr,983,17
1709,3299.194214569449,dep,778,2
1848,3299.4150324994375,arr,984,10
1830,3300.3537691639276,dep,920,6
1847,3301.835617948359,dep,794,5
1826,3303.092941062029,dep,887,9
1850,3305.763804370253,arr,985,8
1828,3306.3292967654584,dep,868,16
1854,3307.2511591266784,arr,986,5
1842,3307.401434887744,dep,882,8
1856,3309.657828852866,arr,987,16
1654,3310.138332433573,dep,824,17
1833,3311.468675229072,dep,875,11
1858,3312.4463862837815,arr,988,8
1852,3314.249828869612,dep,803,5
1862,3316.058965807129,dep,838,5
1857,3321.344407616459,dep,897,8
1849,3322.030877856335,dep,820,2
1851,3322.4142601949593,dep,923,6
1763,3324.6593571611434,dep,825,13
1861,3325.2716696032585,arr,989,2
1866,3326.47294173951,dep,931,6
1485,3326.9525402308077,dep,725,17
1804,3327.8818989996344,dep,858,3
1868,3328.034212746759,arr,990,6
1865,3328.1132344962775,dep,860,2
1872,3330.228746607768,arr,991,17
1846,3332.418618602472,dep,790,15
1864,3332.61865692227,dep,903,8
1874,3339.482953176156,arr,992,5
1876,3339.742657100673,dep,926,8
1877,3339.8939171189604,arr,993,8
1879,3339.963029027013,arr,994,2
1875,3342.9335603936047,dep,804,15
1880,3343.6715573435217,arr,995,8
1855,3345.492413334381,dep,885,16
1882,3349.5649773140462,arr,996,15
1793,3352.0660230673293,dep,856,1
1859,3352.345280702124,dep,911,17
1871,3352.98395623362,dep,877,3
1884,3353.335470681523,arr,997,6
1888,3354.4526583761035,arr,998,17
1889,3354.8188373250246,arr,999,15
1869,3360.003975043175,dep,946,6
1885,3360.624415859805,dep,872,1
1891,3360.982115920372,dep,948,6
1887,3365.114174112972,dep,905,3
1890,3366.2720867797375,arr,1000,3
1895,3366.9530206449654,arr,1001,6
1896,3370.832375284162,arr,1002,6
1897,3371.1325245387793,arr,1003,6
1894,3371.2948490480057,dep,930,3
1899,3372.2092966565533,dep,941,3
1867,3372.652480898894,dep,865,13
1898,3373.207979293944,arr,1004,9
1902,3376.525379077259,arr,1005,3
1881,3382.8048653205647,dep,817,15
1860,3385.853334594315,dep,908,11
1900,3387.5169529819455,dep,955,3
1903,3387.618072423905,arr,1006,3
1878,3387.6370274388883,dep,938,8
1907,3388.002083183151,arr,1007,3
1909,3389.272571997663,arr,1008,11
1873,3395.9529759858847,dep,871,2
1910,3397.9682306988916,arr,1009,15
1912,3398.289252641247,arr,1010,8
1906,3399.3318327058973,dep,961,3
1911,3399.996859094404,dep,898,2
1913,3401.044479846915,arr,1011,2
1916,3401.4762166623527,arr,1012,3
1901,3407.279124936397,dep,894,13
1914,3407.817029198646,dep,963,3
1917,3410.091478668404,arr,1013,2
1863,3410.6824913161936,dep,842,5
1920,3412.5166006635677,arr,1014,3
1922,3412.5189512774423,arr,1015,13
1883,3414.442126866427,dep,886,16
1904,3414.802917942541,dep,822,15
1923,3415.887401541086,arr,1016,5
1893,3420.0106572137415,dep,952,6
1926,3421.5226126950947,arr,1017,16
1928,3428.2668438529968,arr,1018,15
1924,3429.097592500755,dep,891,16
1919,3429.1871822177864,dep,974,3
1929,3430.6630222952717,arr,1019,1
1905,3431.7555299898663,dep,910,11
1925,3431.852326745488,dep,826,15
1853,3432.5509656936433,dep,895,9
1931,3432.6831240607125,dep,1000,3
1932,3433.048460883408,arr,1020,16
1820,3439.261612548455,dep,852,17
1937,3440.841024640403,arr,1021,3
1934,3447.9315368087778,dep,873,15
1930,3448.4417212234557,dep,892,16
1939,3448.5086496577446,arr,1022,11
1942,3449.316419562081,arr,1023,15
1938,3451.6368174209083,dep,954,17
1943,3454.3336875516557,arr,1024,15
1944,3465.165814046968,dep,973,17
1945,3466.000485768183,arr,1025,17
1836,3467.8624432260876,dep,823,7
1915,3469.291261211015,dep,901,2
1946,3472.2829792659804,dep,977,17
1935,3477.5521623795107,dep,902,9
1947,3478.559368450141,arr,1026,17
1933,3478.566749997211,dep,914,11
1952,3481.654833482944,arr,1027,17
1927,3481.927576896031,dep,957,6
1839,3482.233722714242,dep,861,14
1954,3483.0518076531393,arr,1028,9
1921,3483.1379241909062,dep,878,5
1908,3489.196417728792,dep,944,8
1957,3490.861334345572,arr,1029,2
1960,3499.330140742462,arr,1030,11
1948,3503.595571441206,dep,840,7
1961,3503.712630178671,arr,1031,16
1918,3506.8575244930453,dep,899,13
1959,3507.635426432516,dep,981,8
1963,3508.4059172519533,arr,1032,17
1965,3510.9877256879763,dep,985,8
1966,3512.170765400235,arr,1033,8
1956,3512.3358201770448,dep,874,14
1968,3513.2902927497694,arr,1034,8
1970,3513.7203311643057,arr,1035,5
1971,3516.3056402335924,arr,1036,14
1972,3517.7452585020706,arr,1037,3
1936,3517.8275790508164,dep,1005,3
1973,3520.616372155959,arr,1038,8
1958,3523.171693000629,dep,945,5
1974,3523.2134496870003,dep,1006,3
1962,3525.1696296137193,dep,846,7
1977,3525.2574793114177,dep,1007,3
1886,3527.8119681074695,dep,949,17
1892,3529.706220444387,dep,900,1
1941,3531.5427182288863,dep,935,16
1967,3531.7572031986588,dep,988,8
1982,3533.2582623987423,dep,975,16
1975,3537.17535815418,arr,1039,3
1969,3537.2279526538905,dep,889,14
1985,3539.0683821923735,arr,1040,7
1987,3547.4516908351216,arr,1041,16
1988,3548.6561397650853,arr,1042,3
1951,3549.028444660661,dep,919,9
1989,3553.4029249631585,arr,1043,7
1940,3553.7646404706966,dep,876,15
1978,3553.914739141844,dep,848,7
1979,3554.4386506949522,dep,1012,3
1798,3556.632357392176,dep,863,4
1991,3556.9915444504963,arr,1044,9
1996,3557.7525543377014,arr,1045,3
1990,3559.180571265112,dep,943,9
1964,3560.276536427567,dep,928,13
1953,3560.732305965854,dep,916,11
1997,3561.8692811830174,arr,1046,16
2001,3561.9871544433995,arr,1047,13
1840,3562.711286977528,dep,893,12
2002,3563.216095352835,arr,1048,8
1955,3563.7502698959374,dep,959,6
1999,3564.932561841347,dep,932,13
1998,3565.1809220359232,dep,947,9
1986,3565.9581618592824,dep,904,14
2000,3565.9764901035987,dep,921,11
1976,3572.102129648443,dep,958,5
1993,3572.5671599762036,dep,853,7
1984,3579.482409161458,dep,976,16
1668,3582.4900254792547,dep,832,17
2004,3582.6683102220572,arr,1049,7
1949,3584.6524600435823,dep,909,2
2014,3585.8666175623516,arr,1050,17
2009,3586.0077240323944,dep,937,11
2006,3587.1583233274614,dep,934,13
2016,3589.045593383989,arr,1051,6
2018,3589.2766075647705,dep,942,13
2019,3591.111063953499,arr,1052,11
2005,3593.414459785978,dep,990,6
2021,3595.427149504935,arr,1053,13
2010,3595.4466367519226,dep,962,5
2023,3597.464342251219,arr,1054,13
2025,3601.298778990501,arr,1055,5
2026,3604.1056996442835,arr,1056,14
2027,3604.849872184101,arr,1057,6
2020,3605.66977233482,dep,971,13
1992,3609.2969354500633,dep,996,15
2028,3611.191547631922,arr,1058,5
2029,3612.6460490449667,dep,1015,13
2031,3616.7432312024525,arr,1059,13
2032,3616.7773847033327,dep,1047,13
2033,3617.9471486694233,arr,1060,13
2035,3618.2977883166486,arr,1061,13
2036,3619.517462519324,arr,1062,15
1981,3622.2874411807575,dep,922,1
2037,3623.2669387562523,arr,1063,11
1834,3623.980315776733,dep,880,10
2039,3624.814640248118,arr,1064,13
2041,3626.624517836734,arr,1065,9
2040,3629.3168854430673,dep,907,10
1995,3632.110818016348,dep,866,4
2042,3632.5294362169316,arr,1066,5
2043,3633.104130752191,dep,913,10
2045,3633.827418975029,arr,1067,4
2038,3634.1861005126034,dep,933,1
2047,3636.9100207009033,arr,1068,10
2034,3637.797734042362,dep,1053,13
2049,3637.888686266992,arr,1069,1
2051,3639.112474547779,arr,1070,13
2048,3639.9435429294977,dep,936,1
2052,3640.049173113962,arr,1071,7
1983,3640.9680221841486,dep,993,8
2054,3642.614479260774,arr,1072,1
2056,3645.305178645679,arr,1073,3
2057,3645.907531346062,arr,1074,15
2058,3647.8332222599743,arr,1075,16
2059,3648.669118282587,arr,1076,1
2055,3648.8874510768132,dep,995,8
2061,3649.828020017591,dep,1010,8
2060,3651.3285238734256,arr,1077,13
2063,3656.649082981831,arr,1078,8
2064,3657.0823085180878,arr,1079,8
2065,3657.468753238468,arr,1080,6
2062,3658.79773499964,dep,1033,8
2007,3661.8537920751573,dep,953,9
2066,3664.3248539597666,arr,1081,11
2069,3665.647274595605,arr,1082,9
2070,3668.644506650396,arr,1083,8
2071,3669.6517419711663,arr,1084,17
2022,3671.645758378314,dep,997,6
2003,3673.982100520881,dep,896,12
2015,3674.587020167571,dep,925,2
2072,3675.9273887101026,arr,1085,8
1980,3680.272421958913,dep,991,17
2076,3680.7472248322642,arr,1086,2
2078,3681.0981667752626,arr,1087,12
2079,3682.147054669285,arr,1088,14
2067,3685.426282291086,dep,1034,8
2068,3686.003708648054,dep,978,9
2046,3686.8773594840545,dep,940,10
2077,3687.8957797878065,dep,1025,17
2008,3688.023432347356,dep,917,14
2080,3689.9589749459888,arr,1089,17
2086,3692.0468923746057,arr,1090,10
2087,3694.1948567321406,arr,1091,9
2088,3696.687094021816,arr,1092,10
2089,3698.3045712260046,arr,1093,14
2090,3698.596576088217,arr,1094,17
2081,3699.253152408844,dep,1038,8
2092,3700.5182865020056,dep,1048,8
2091,3706.657367358192,arr,1095,6
2094,3709.7822260671373,arr,1096,8
2095,3709.9611420527776,arr,1097,8
2096,3710.759775321668,arr,1098,2
2053,3714.3796448352496,dep,950,1
2097,3715.318851931957,arr,1099,9
2024,3716.67575984123,dep,986,5
2099,3718.0881136943954,arr,1100,1
2030,3722.0330478400815,dep,999,15
2050,3723.196603277228,dep,1054,13
2085,3726.465663020927,dep,929,14
2103,3734.525071262485,dep,1059,13
2101,3737.0513350923084,arr,1101,5
2106,3739.79932827096,arr,1102,13
2107,3741.9120628506607,arr,1103,8
2105,3743.284777200356,dep,1060,13
2074,3749.0067172724894,dep,918,12
2012,3753.6191908214523,dep,987,16
2084,3753.7447993001324,dep,1026,17
2098,3755.8689849908687,dep,956,1
2108,3758.1313445490086,arr,1104,14
2044,3760.568785199811,dep,869,4
2114,3763.070218904973,arr,1105,13
1994,3766.261126781921,dep,1014,3
2116,3768.333664283672,arr,1106,15
2110,3768.6906578995163,dep,924,12
2118,3770.097411746344,arr,1107,17
2120,3770.2121921191756,arr,1108,12
2121,3772.271005249962,arr,1109,4
2113,3774.47804790028,dep,967,1
2117,3777.646177758702,dep,1021,3
2122,3777.698837718843,arr,1110,12
2100,3780.5695691064448,dep,992,5
2125,3782.87615041868,arr,1111,3
2073,3784.981706105736,dep,1001,6
2119,3788.56800148597,dep,965,12
2124,3788.78490008395,dep,1037,3
2127,3789.3514850332917,arr,1112,1
2075,3790.118555462849,dep,989,2
2131,3791.216331187987,arr,1113,3
2133,3792.654688056759,arr,1114,3
2134,3793.5101923816474,arr,1115,5
2135,3796.33236929655,arr,1116,12
2112,3796.3820943846663,dep,1027,17
2136,3796.4252056049327,arr,1117,13
2138,3799.4379875863674,arr,1118,2
2083,3802.1373934281005,dep,964,10
2123,3804.06975258081,dep,1019,1
2139,3804.7497145394377,arr,1119,6
2142,3807.376690909104,arr,1120,1
2102,3807.886258091402,dep,1009,15
2143,3810.4059426531517,arr,1121,1
2145,3812.5283083472063,arr,1122,15
2146,3814.5512615516795,arr,1123,17
2140,3815.2766362127672,dep,966,10
2137,3821.798312131085,dep,1032,17
2126,3823.5938051375206,dep,1016,5
2148,3825.549167376052,dep,979,10
2147,3826.664239026932,arr,1124,16
2152,3827.3621022519415,arr,1125,10
2150,3827.8895636771354,dep,1035,5
